scope,condition,seed,threshold,margin,paths,prefinal_commits,prefinal_errors,prefinal_committed_error_rate,committed_state_coverage,committed_revision_rate_per_path,revision_opportunities,revision_rate_per_opportunity,premature_exposure_rate,stage_two_path_coverage,time_to_first_commit,final_state_identity,stage1_committed_count,stage1_coverage,stage1_errors,stage1_committed_error_rate,stage2_committed_count,stage2_coverage,stage2_errors,stage2_committed_error_rate
official_test,B4,1,0.66,0.2,6204,3433,1626,0.47363821730265077,0.2766763378465506,0.11814958091553836,3433,0.21351587532770172,0.07736943907156674,0.357672469374597,2.4466473243068987,1.0,1214,0.1956802063185042,632,0.5205930807248764,2219,0.357672469374597,994,0.4479495268138801
official_test,B4,1,0.67,0.2,6204,3328,1557,0.4678485576923077,0.268214055448098,0.11186331399097356,3328,0.20853365384615385,0.0731785944551902,0.3468729851708575,2.463571889103804,1.0,1176,0.1895551257253385,602,0.5119047619047619,2152,0.3468729851708575,955,0.4437732342007435
official_test,B4,1,0.68,0.2,6204,3254,1531,0.4704978488014751,0.2622501611863314,0.1094455190199871,3254,0.2086662569145667,0.07237266279819471,0.3388136686009026,2.475499677627337,1.0,1152,0.18568665377176016,596,0.5173611111111112,2102,0.3388136686009026,935,0.44481446241674594
official_test,B4,1,0.69,0.2,6204,3181,1488,0.4677774284816096,0.2563668600902643,0.10606060606060606,3181,0.2068531908204967,0.06963249516441006,0.33188265635074143,2.487266279819471,1.0,1122,0.18085106382978725,576,0.5133689839572193,2059,0.33188265635074143,912,0.4429334628460418
official_test,B4,1,0.7,0.2,6204,3088,1433,0.4640544041450777,0.2488716956802063,0.10186976144422953,3088,0.20466321243523317,0.06753707285622179,0.3230174081237911,2.502256608639587,1.0,1084,0.17472598323662153,552,0.5092250922509225,2004,0.3230174081237911,881,0.43962075848303395
official_test,B4,1,0.71,0.2,6204,3027,1403,0.4634952097786587,0.24395551257253384,0.097678916827853,3027,0.2001982160555005,0.06560283687943262,0.3167311411992263,2.512088974854932,1.0,1062,0.17117988394584138,538,0.5065913370998116,1965,0.3167311411992263,865,0.4402035623409669
official_test,B4,1,0.72,0.2,6204,2938,1365,0.4646017699115044,0.23678272082527402,0.09526112185686654,2938,0.2011572498298162,0.06447453255963895,0.3065764023210832,2.526434558349452,1.0,1036,0.16698903932946485,526,0.5077220077220077,1902,0.3065764023210832,839,0.4411146161934805
official_test,B4,1,0.73,0.2,6204,2872,1328,0.4623955431754875,0.2314635718891038,0.09203739522888459,2872,0.19881615598885793,0.06286266924564797,0.29980657640232106,2.5370728562217923,1.0,1012,0.16312056737588654,514,0.5079051383399209,1860,0.29980657640232106,814,0.4376344086021505
official_test,B4,1,0.74,0.2,6204,2825,1315,0.4654867256637168,0.227675693101225,0.0912314635718891,2825,0.20035398230088497,0.062379110251450674,0.29545454545454547,2.54464861379755,1.0,992,0.15989684074790458,506,0.5100806451612904,1833,0.29545454545454547,809,0.4413529732678669
official_test,B4,1,0.75,0.2,6204,2755,1273,0.46206896551724136,0.2220341715022566,0.08784655061250805,2755,0.19782214156079855,0.059961315280464215,0.2893294648613798,2.5559316569954866,1.0,960,0.15473887814313347,488,0.5083333333333333,1795,0.2893294648613798,785,0.4373259052924791
official_test,B4,1,0.76,0.2,6204,2683,1227,0.45732389116660455,0.2162314635718891,0.08301096067053514,2683,0.19194931047335073,0.05705996131528046,0.28191489361702127,2.5675370728562217,1.0,934,0.15054803352675694,468,0.5010706638115632,1749,0.28191489361702127,759,0.4339622641509434
official_test,B4,1,0.77,0.2,6204,2580,1184,0.45891472868217054,0.2079303675048356,0.0797872340425532,2580,0.19186046511627908,0.0548033526756931,0.27079303675048355,2.5841392649903288,1.0,900,0.1450676982591876,456,0.5066666666666667,1680,0.27079303675048355,728,0.43333333333333335
official_test,B4,1,0.78,0.2,6204,2503,1147,0.4582500998801438,0.20172469374597035,0.07656350741457124,2503,0.18977227327207352,0.05351386202450032,0.2622501611863314,2.5965506125080595,1.0,876,0.14119922630560927,444,0.5068493150684932,1627,0.2622501611863314,703,0.4320835894283958
official_test,B4,1,0.79,0.2,6204,2393,1088,0.45465942331801085,0.19285944551901998,0.07124435847840103,2393,0.18470539072294193,0.05077369439071567,0.2506447453255964,2.61428110896196,1.0,838,0.13507414571244358,422,0.5035799522673031,1555,0.2506447453255964,666,0.4282958199356913
official_test,B4,1,0.8,0.2,6204,2345,1055,0.44989339019189767,0.18899097356544164,0.06914893617021277,2345,0.18294243070362473,0.049000644745325596,0.2448420373952289,2.622018052869117,1.0,826,0.13313990973565443,412,0.49878934624697335,1519,0.2448420373952289,643,0.42330480579328505
official_test,B4,1,0.81,0.2,6204,2272,1034,0.4551056338028169,0.1831076724693746,0.06753707285622179,2272,0.18441901408450703,0.047388781431334626,0.23726627981947132,2.633784655061251,1.0,800,0.1289490651192779,400,0.5,1472,0.23726627981947132,634,0.43070652173913043
official_test,B4,1,0.82,0.2,6204,2180,974,0.44678899082568807,0.1756931012250161,0.06205673758865248,2180,0.17660550458715596,0.04448742746615087,0.22856221792392006,2.648613797549968,1.0,762,0.12282398452611218,376,0.49343832020997375,1418,0.22856221792392006,598,0.4217207334273625
official_test,B4,1,0.83,0.2,6204,2097,916,0.4368144969003338,0.1690038684719536,0.05899419729206963,2097,0.17453505007153075,0.04142488716956802,0.2200193423597679,2.661992263056093,1.0,732,0.11798839458413926,354,0.48360655737704916,1365,0.2200193423597679,562,0.4117216117216117
official_test,B4,1,0.84,0.2,6204,2016,872,0.43253968253968256,0.16247582205029013,0.05560928433268859,2016,0.17113095238095238,0.03916827852998066,0.21115409413281755,2.6750483558994196,1.0,706,0.11379754996776273,338,0.47875354107648727,1310,0.21115409413281755,534,0.4076335877862595
official_test,B4,1,0.85,0.2,6204,1946,827,0.4249743062692703,0.15683430045132174,0.05222437137330754,1946,0.16649537512846865,0.0367504835589942,0.20470664087685364,2.6863313990973565,1.0,676,0.10896196002578981,320,0.47337278106508873,1270,0.20470664087685364,507,0.39921259842519685
official_test,B4,1,0.86,0.2,6204,1872,788,0.42094017094017094,0.15087040618955513,0.05012894906511928,1872,0.16613247863247863,0.03513862024500322,0.19825918762088976,2.6982591876208897,1.0,642,0.10348162475822051,304,0.4735202492211838,1230,0.19825918762088976,484,0.3934959349593496
official_test,B4,1,0.87,0.2,6204,1787,726,0.4062674874090655,0.14401998710509348,0.04658284977433914,1787,0.161723559037493,0.032559638942617666,0.19003868471953578,2.711960025789813,1.0,608,0.09800128949065119,276,0.45394736842105265,1179,0.19003868471953578,450,0.3816793893129771
official_test,B4,1,0.88,0.2,6204,1719,694,0.40372309482257124,0.13853965183752417,0.04464861379754997,1719,0.16114019778941244,0.03127014829142489,0.1835912314635719,2.7229206963249517,1.0,580,0.09348807221147647,260,0.4482758620689655,1139,0.1835912314635719,434,0.3810359964881475
official_test,B4,1,0.89,0.2,6204,1678,670,0.399284862932062,0.1352353320438427,0.04174725983236621,1678,0.15435041716328962,0.029013539651837523,0.17891682785299806,2.7295293359123147,1.0,568,0.0915538362346873,254,0.4471830985915493,1110,0.17891682785299806,416,0.3747747747747748
official_test,B4,1,0.9,0.2,6204,1586,614,0.3871374527112232,0.1278207607994842,0.037717601547388784,1586,0.14754098360655737,0.02691811734364926,0.16892327530625403,2.7443584784010318,1.0,538,0.08671824629271438,234,0.4349442379182156,1048,0.16892327530625403,380,0.36259541984732824
official_test,B4,1,0.91,0.2,6204,1526,583,0.38204456094364353,0.12298517085751129,0.03546099290780142,1526,0.14416775884665792,0.02498388136686009,0.16312056737588654,2.7540296582849773,1.0,514,0.08284977433913604,222,0.43190661478599224,1012,0.16312056737588654,361,0.3567193675889328
official_test,B4,1,0.92,0.2,6204,1452,534,0.3677685950413223,0.11702127659574468,0.03207607994842038,1452,0.13705234159779614,0.02256608639587363,0.15635074145712444,2.765957446808511,1.0,482,0.07769181173436493,198,0.4107883817427386,970,0.15635074145712444,336,0.3463917525773196
official_test,B4,1,0.93,0.2,6204,1363,471,0.34556126192223036,0.10984848484848485,0.02740167633784655,1363,0.12472487160674982,0.018214055448098003,0.14845261121856868,2.7803030303030303,1.0,442,0.07124435847840103,170,0.38461538461538464,921,0.14845261121856868,301,0.3268186753528773
official_test,B4,1,0.94,0.2,6204,1273,402,0.3157894736842105,0.10259509993552547,0.02304964539007092,1273,0.11233307148468186,0.015312701482914248,0.140715667311412,2.794809800128949,1.0,400,0.06447453255963895,138,0.345,873,0.140715667311412,264,0.3024054982817869
official_test,B4,1,0.95,0.2,6204,1202,360,0.2995008319467554,0.09687298517085752,0.019664732430689877,1202,0.10149750415973377,0.012572533849129593,0.13249516441005801,2.806254029658285,1.0,380,0.06125080593165699,126,0.33157894736842103,822,0.13249516441005801,234,0.2846715328467153
official_test,B4,1,0.96,0.2,6204,1138,315,0.27680140597539543,0.0917150225660864,0.016118633139909737,1138,0.08787346221441125,0.010638297872340425,0.12604771115409413,2.8165699548678274,1.0,356,0.05738233397807866,108,0.30337078651685395,782,0.12604771115409413,207,0.2647058823529412
official_test,B4,1,0.97,0.2,6204,1097,275,0.2506836827711942,0.0884107027724049,0.012572533849129593,1097,0.07110300820419325,0.008381689232753063,0.12137330754352031,2.8231785944551904,1.0,344,0.05544809800128949,96,0.27906976744186046,753,0.12137330754352031,179,0.23771580345285526
official_test,B4,1,0.98,0.2,6204,1039,233,0.22425409047160733,0.08373629916183108,0.009026434558349452,1039,0.05389797882579403,0.004835589941972921,0.1155705996131528,2.8325274016763378,1.0,322,0.05190199871050935,80,0.2484472049689441,717,0.1155705996131528,153,0.21338912133891214
official_test,B4,1,0.99,0.2,6204,992,206,0.20766129032258066,0.07994842037395229,0.005802707930367505,992,0.036290322580645164,0.0029013539651837525,0.11057382333978079,2.8401031592520956,1.0,306,0.04932301740812379,70,0.22875816993464052,686,0.11057382333978079,136,0.19825072886297376
official_test,B4,1,1.0,0.2,6204,911,148,0.16245883644346873,0.07342037395228884,0.0003223726627981947,911,0.0021953896816684962,0.0,0.10203094777562863,2.853159252095422,1.0,278,0.044809800128949064,48,0.17266187050359713,633,0.10203094777562863,100,0.1579778830963665
official_test,H0,1,0.0,0.05,6204,12408,5400,0.43520309477756286,1.0,0.630722114764668,12408,0.315361057382334,0.26998710509348806,1.0,1.0,1.0,6204,1.0,2960,0.4771115409413282,6204,1.0,2440,0.39329464861379754
official_test,H0,1,0.01,0.05,6204,12408,5400,0.43520309477756286,1.0,0.630722114764668,12408,0.315361057382334,0.26998710509348806,1.0,1.0,1.0,6204,1.0,2960,0.4771115409413282,6204,1.0,2440,0.39329464861379754
official_test,H0,1,0.02,0.05,6204,12408,5400,0.43520309477756286,1.0,0.630722114764668,12408,0.315361057382334,0.26998710509348806,1.0,1.0,1.0,6204,1.0,2960,0.4771115409413282,6204,1.0,2440,0.39329464861379754
official_test,H0,1,0.03,0.05,6204,12408,5400,0.43520309477756286,1.0,0.630722114764668,12408,0.315361057382334,0.26998710509348806,1.0,1.0,1.0,6204,1.0,2960,0.4771115409413282,6204,1.0,2440,0.39329464861379754
official_test,H0,1,0.04,0.05,6204,12408,5384,0.4339136041263701,1.0,0.6215344938749194,12408,0.3107672469374597,0.2683752417794971,1.0,1.0,1.0,6204,1.0,2960,0.4771115409413282,6204,1.0,2424,0.390715667311412
official_test,H0,1,0.05,0.05,6204,12408,5311,0.42803030303030304,1.0,0.5899419729206963,12408,0.29497098646034814,0.2612830431979368,1.0,1.0,1.0,6204,1.0,2960,0.4771115409413282,6204,1.0,2351,0.3789490651192779
official_test,H0,1,0.06,0.05,6204,12408,5262,0.42408123791102514,1.0,0.5781753707285622,12408,0.2890876853642811,0.2585428755641522,1.0,1.0,1.0,6204,1.0,2960,0.4771115409413282,6204,1.0,2302,0.3710509348807221
official_test,H0,1,0.07,0.05,6204,12408,5260,0.42392005157962603,1.0,0.5757575757575758,12408,0.2878787878787879,0.25805931656995484,1.0,1.0,1.0,6204,1.0,2960,0.4771115409413282,6204,1.0,2300,0.37072856221792394
official_test,H0,1,0.08,0.05,6204,12276,5100,0.41544477028348,0.9893617021276596,0.528046421663443,12276,0.2668621700879765,0.24516441005802708,1.0,1.0212765957446808,1.0,6072,0.9787234042553191,2842,0.46805006587615283,6204,1.0,2258,0.3639587362991618
official_test,H0,1,0.09,0.05,6204,11630,4451,0.3827171109200344,0.9372985170857512,0.4276273372018053,11630,0.22811693895098883,0.19181173436492585,0.9945196647324307,1.1254029658284976,1.0,5460,0.8800773694390716,2278,0.41721611721611723,6170,0.9945196647324307,2173,0.35218800648298215
official_test,H0,1,0.1,0.05,6204,10820,3719,0.34371534195933456,0.8720180528691167,0.33123791102514505,10820,0.1899260628465804,0.1344294003868472,0.9748549323017408,1.2559638942617666,1.0,4772,0.7691811734364926,1654,0.34660519698239733,6048,0.9748549323017408,2065,0.3414351851851852
official_test,H0,1,0.11,0.05,6204,10781,3681,0.3414340042667656,0.8688749194068343,0.3276918117343649,10781,0.18857248863741768,0.13233397807865893,0.968568665377176,1.2622501611863315,1.0,4772,0.7691811734364926,1654,0.34660519698239733,6009,0.968568665377176,2027,0.33732734231985356
official_test,H0,1,0.12,0.05,6204,10769,3672,0.34097873525861266,0.8679078014184397,0.32640232108317213,10769,0.18803974370879376,0.13201160541586074,0.9666344294003868,1.2641843971631206,1.0,4772,0.7691811734364926,1654,0.34660519698239733,5997,0.9666344294003868,2018,0.33650158412539605
official_test,H0,1,0.13,0.05,6204,10657,3570,0.3349910856713897,0.8588813668600903,0.31012250161186333,10657,0.18053861311813832,0.12024500322372662,0.9485815602836879,1.2822372662798194,1.0,4772,0.7691811734364926,1654,0.34660519698239733,5885,0.9485815602836879,1916,0.3255734919286321
official_test,H0,1,0.14,0.05,6204,10576,3497,0.33065431164901665,0.8523533204384268,0.2988394584139265,10576,0.17530257186081694,0.11234687298517086,0.935525467440361,1.2952933591231464,1.0,4772,0.7691811734364926,1654,0.34660519698239733,5804,0.935525467440361,1843,0.317539627842867
official_test,H0,1,0.15,0.05,6204,10576,3497,0.33065431164901665,0.8523533204384268,0.2988394584139265,10576,0.17530257186081694,0.11234687298517086,0.935525467440361,1.2952933591231464,1.0,4772,0.7691811734364926,1654,0.34660519698239733,5804,0.935525467440361,1843,0.317539627842867
official_test,H0,1,0.16,0.05,6204,10576,3497,0.33065431164901665,0.8523533204384268,0.2988394584139265,10576,0.17530257186081694,0.11234687298517086,0.935525467440361,1.2952933591231464,1.0,4772,0.7691811734364926,1654,0.34660519698239733,5804,0.935525467440361,1843,0.317539627842867
official_test,H0,1,0.17,0.05,6204,10576,3497,0.33065431164901665,0.8523533204384268,0.2988394584139265,10576,0.17530257186081694,0.11234687298517086,0.935525467440361,1.2952933591231464,1.0,4772,0.7691811734364926,1654,0.34660519698239733,5804,0.935525467440361,1843,0.317539627842867
official_test,H0,1,0.18,0.05,6204,10576,3497,0.33065431164901665,0.8523533204384268,0.2988394584139265,10576,0.17530257186081694,0.11234687298517086,0.935525467440361,1.2952933591231464,1.0,4772,0.7691811734364926,1654,0.34660519698239733,5804,0.935525467440361,1843,0.317539627842867
official_test,H0,1,0.19,0.05,6204,10576,3497,0.33065431164901665,0.8523533204384268,0.2988394584139265,10576,0.17530257186081694,0.11234687298517086,0.935525467440361,1.2952933591231464,1.0,4772,0.7691811734364926,1654,0.34660519698239733,5804,0.935525467440361,1843,0.317539627842867
official_test,H0,1,0.2,0.05,6204,10576,3497,0.33065431164901665,0.8523533204384268,0.2988394584139265,10576,0.17530257186081694,0.11234687298517086,0.935525467440361,1.2952933591231464,1.0,4772,0.7691811734364926,1654,0.34660519698239733,5804,0.935525467440361,1843,0.317539627842867
official_test,H0,1,0.21,0.05,6204,10576,3497,0.33065431164901665,0.8523533204384268,0.2988394584139265,10576,0.17530257186081694,0.11234687298517086,0.935525467440361,1.2952933591231464,1.0,4772,0.7691811734364926,1654,0.34660519698239733,5804,0.935525467440361,1843,0.317539627842867
official_test,H0,1,0.22,0.05,6204,10576,3497,0.33065431164901665,0.8523533204384268,0.2988394584139265,10576,0.17530257186081694,0.11234687298517086,0.935525467440361,1.2952933591231464,1.0,4772,0.7691811734364926,1654,0.34660519698239733,5804,0.935525467440361,1843,0.317539627842867
official_test,H0,1,0.23,0.05,6204,10576,3497,0.33065431164901665,0.8523533204384268,0.2988394584139265,10576,0.17530257186081694,0.11234687298517086,0.935525467440361,1.2952933591231464,1.0,4772,0.7691811734364926,1654,0.34660519698239733,5804,0.935525467440361,1843,0.317539627842867
official_test,H0,1,0.24,0.05,6204,10576,3497,0.33065431164901665,0.8523533204384268,0.2988394584139265,10576,0.17530257186081694,0.11234687298517086,0.935525467440361,1.2952933591231464,1.0,4772,0.7691811734364926,1654,0.34660519698239733,5804,0.935525467440361,1843,0.317539627842867
official_test,H0,1,0.25,0.05,6204,10576,3497,0.33065431164901665,0.8523533204384268,0.2988394584139265,10576,0.17530257186081694,0.11234687298517086,0.935525467440361,1.2952933591231464,1.0,4772,0.7691811734364926,1654,0.34660519698239733,5804,0.935525467440361,1843,0.317539627842867
official_test,H0,1,0.26,0.05,6204,10576,3497,0.33065431164901665,0.8523533204384268,0.2988394584139265,10576,0.17530257186081694,0.11234687298517086,0.935525467440361,1.2952933591231464,1.0,4772,0.7691811734364926,1654,0.34660519698239733,5804,0.935525467440361,1843,0.317539627842867
official_test,H0,1,0.27,0.05,6204,10576,3497,0.33065431164901665,0.8523533204384268,0.2988394584139265,10576,0.17530257186081694,0.11234687298517086,0.935525467440361,1.2952933591231464,1.0,4772,0.7691811734364926,1654,0.34660519698239733,5804,0.935525467440361,1843,0.317539627842867
official_test,H0,1,0.28,0.05,6204,10576,3497,0.33065431164901665,0.8523533204384268,0.2988394584139265,10576,0.17530257186081694,0.11234687298517086,0.935525467440361,1.2952933591231464,1.0,4772,0.7691811734364926,1654,0.34660519698239733,5804,0.935525467440361,1843,0.317539627842867
official_test,H0,1,0.29,0.05,6204,10576,3497,0.33065431164901665,0.8523533204384268,0.2988394584139265,10576,0.17530257186081694,0.11234687298517086,0.935525467440361,1.2952933591231464,1.0,4772,0.7691811734364926,1654,0.34660519698239733,5804,0.935525467440361,1843,0.317539627842867
official_test,H0,1,0.3,0.05,6204,10576,3497,0.33065431164901665,0.8523533204384268,0.2988394584139265,10576,0.17530257186081694,0.11234687298517086,0.935525467440361,1.2952933591231464,1.0,4772,0.7691811734364926,1654,0.34660519698239733,5804,0.935525467440361,1843,0.317539627842867
official_test,H0,1,0.31,0.05,6204,10576,3497,0.33065431164901665,0.8523533204384268,0.2988394584139265,10576,0.17530257186081694,0.11234687298517086,0.935525467440361,1.2952933591231464,1.0,4772,0.7691811734364926,1654,0.34660519698239733,5804,0.935525467440361,1843,0.317539627842867
official_test,H0,1,0.32,0.05,6204,10576,3497,0.33065431164901665,0.8523533204384268,0.2988394584139265,10576,0.17530257186081694,0.11234687298517086,0.935525467440361,1.2952933591231464,1.0,4772,0.7691811734364926,1654,0.34660519698239733,5804,0.935525467440361,1843,0.317539627842867
official_test,H0,1,0.33,0.05,6204,10576,3497,0.33065431164901665,0.8523533204384268,0.2988394584139265,10576,0.17530257186081694,0.11234687298517086,0.935525467440361,1.2952933591231464,1.0,4772,0.7691811734364926,1654,0.34660519698239733,5804,0.935525467440361,1843,0.317539627842867
official_test,H0,1,0.34,0.05,6204,10576,3502,0.33112708018154313,0.8523533204384268,0.2981947130883301,10576,0.17492435703479575,0.11234687298517086,0.935525467440361,1.2952933591231464,1.0,4772,0.7691811734364926,1654,0.34660519698239733,5804,0.935525467440361,1848,0.31840110268780153
official_test,H0,1,0.35,0.05,6204,10576,3501,0.33103252647503784,0.8523533204384268,0.29754996776273374,10576,0.1745461422087746,0.11218568665377177,0.935525467440361,1.2952933591231464,1.0,4772,0.7691811734364926,1654,0.34660519698239733,5804,0.935525467440361,1847,0.3182288077188146
official_test,H0,1,0.36,0.05,6204,10576,3496,0.33055975794251136,0.8523533204384268,0.29690522243713735,10576,0.1741679273827534,0.11202450032237267,0.935525467440361,1.2952933591231464,1.0,4772,0.7691811734364926,1654,0.34660519698239733,5804,0.935525467440361,1842,0.3173673328738801
official_test,H0,1,0.37,0.05,6204,10576,3495,0.33046520423600606,0.8523533204384268,0.29674403610573824,10576,0.17407337367624812,0.11202450032237267,0.935525467440361,1.2952933591231464,1.0,4772,0.7691811734364926,1654,0.34660519698239733,5804,0.935525467440361,1841,0.3171950379048932
official_test,H0,1,0.38,0.05,6204,10576,3497,0.33065431164901665,0.8523533204384268,0.29642166344294,10576,0.17388426626323752,0.11202450032237267,0.935525467440361,1.2952933591231464,1.0,4772,0.7691811734364926,1654,0.34660519698239733,5804,0.935525467440361,1843,0.317539627842867
official_test,H0,1,0.39,0.05,6204,10569,3499,0.3310625413946447,0.85178916827853,0.29513217279174725,10569,0.17324250165578578,0.11202450032237267,0.9343971631205674,1.29642166344294,1.0,4772,0.7691811734364926,1654,0.34660519698239733,5797,0.9343971631205674,1845,0.3182680696912196
official_test,H0,1,0.4,0.05,6204,10564,3494,0.3307459295721318,0.8513862024500323,0.29368149580915537,10564,0.17247254827716774,0.11170212765957446,0.9335912314635719,1.2972275950999355,1.0,4772,0.7691811734364926,1654,0.34660519698239733,5792,0.9335912314635719,1840,0.31767955801104975
official_test,H0,1,0.41,0.05,6204,10556,3492,0.3308071239105722,0.8507414571244358,0.2928755641521599,10556,0.17212959454338764,0.11154094132817537,0.9323017408123792,1.2985170857511283,1.0,4772,0.7691811734364926,1654,0.34660519698239733,5784,0.9323017408123792,1838,0.3177731673582296
official_test,H0,1,0.42,0.05,6204,10543,3486,0.330645926206962,0.8496937459703418,0.29126370083816894,10543,0.17139334155363747,0.11089619600257898,0.9308510638297872,1.3006125080593165,1.0,4768,0.7685364281108962,1652,0.3464765100671141,5775,0.9308510638297872,1834,0.31757575757575757
official_test,H0,1,0.43,0.05,6204,10495,3449,0.32863268222963316,0.8458252740167633,0.2878787878787879,10495,0.17017627441638875,0.10880077369439071,0.9276273372018052,1.3083494519664733,1.0,4740,0.7640232108317214,1630,0.3438818565400844,5755,0.9276273372018052,1819,0.3160729800173762
official_test,H0,1,0.44,0.05,6204,10467,3435,0.32817426196617944,0.843568665377176,0.2861057382333978,10467,0.1695805866055221,0.10847840103159252,0.9253707285622179,1.312862669245648,1.0,4726,0.7617666021921341,1622,0.343207786711807,5741,0.9253707285622179,1813,0.3157986413516809
official_test,H0,1,0.45,0.05,6204,10436,3419,0.32761594480643924,0.84107027724049,0.2838491295938104,10436,0.16874281333844385,0.10767246937459704,0.9219858156028369,1.31785944551902,1.0,4716,0.7601547388781431,1618,0.3430873621713316,5720,0.9219858156028369,1801,0.3148601398601399
official_test,H0,1,0.46,0.05,6204,10391,3396,0.32682128765277646,0.8374435847840103,0.2807865892972276,10391,0.16764507747088828,0.10638297872340426,0.9189232753062541,1.3251128304319795,1.0,4690,0.7559638942617666,1604,0.3420042643923241,5701,0.9189232753062541,1792,0.3143308191545343
official_test,H0,1,0.47,0.05,6204,10370,3376,0.32555448408871746,0.8357511283043197,0.27885235332043845,10370,0.16682738669238187,0.10509348807221147,0.9174725983236621,1.3284977433913605,1.0,4678,0.7540296582849775,1596,0.34117144078666095,5692,0.9174725983236621,1780,0.31271960646521435
official_test,H0,1,0.48,0.05,6204,10338,3362,0.3252079705939253,0.8331721470019342,0.27740167633784657,10338,0.1664732056490617,0.10477111540941328,0.9142488716956803,1.3336557059961316,1.0,4666,0.7520954223081883,1588,0.3403343334762109,5672,0.9142488716956803,1774,0.31276445698166433
official_test,H0,1,0.49,0.05,6204,10294,3342,0.32465513891587333,0.8296260477111541,0.2745003223726628,10294,0.1654361764134447,0.1041263700838169,0.9097356544165055,1.3407479045776918,1.0,4650,0.7495164410058027,1582,0.34021505376344086,5644,0.9097356544165055,1760,0.3118355776045358
official_test,H0,1,0.5,0.05,6204,10248,3323,0.3242583918813427,0.8259187620889749,0.2735332043842682,10248,0.16559328649492583,0.1036428110896196,0.905544809800129,1.3481624758220503,1.0,4630,0.7462927143778207,1574,0.33995680345572354,5618,0.905544809800129,1749,0.3113207547169811
official_test,H0,1,0.51,0.05,6204,10126,3276,0.3235236026071499,0.81608639587363,0.2688588007736944,10126,0.16472447165712029,0.10219213410702772,0.8971631205673759,1.36782720825274,1.0,4560,0.7350096711798839,1550,0.3399122807017544,5566,0.8971631205673759,1726,0.310097017606899
official_test,H0,1,0.52,0.05,6204,9986,3196,0.3200480672942119,0.8048033526756931,0.2601547388781431,9986,0.1616262767875025,0.09832366215344938,0.8878143133462283,1.3903932946486137,1.0,4478,0.721792392005158,1504,0.3358642251004913,5508,0.8878143133462283,1692,0.30718954248366015
official_test,H0,1,0.53,0.05,6204,9757,3098,0.3175156298042431,0.7863475177304965,0.24935525467440361,9757,0.1585528338628677,0.09332688588007737,0.8737911025145068,1.427304964539007,1.0,4336,0.6989039329464861,1440,0.33210332103321033,5421,0.8737911025145068,1658,0.30584762958863676
official_test,H0,1,0.54,0.05,6204,9486,2981,0.3142525827535315,0.7645067698259188,0.2375886524822695,9486,0.15538688593717057,0.08833010960670536,0.8607350096711799,1.4709864603481624,1.0,4146,0.6682785299806576,1358,0.32754462132175594,5340,0.8607350096711799,1623,0.3039325842696629
official_test,H0,1,0.55,0.05,6204,9241,2864,0.30992316848825885,0.7447614442295294,0.22501611863313992,9241,0.15106590195866249,0.08284977433913604,0.8467117988394585,1.5104771115409412,1.0,3988,0.6428110896196002,1286,0.32246740220661985,5253,0.8467117988394585,1578,0.3003997715591091
official_test,H0,1,0.56,0.05,6204,8998,2757,0.30640142253834185,0.725177304964539,0.21437782076079948,8998,0.1478106245832407,0.07736943907156674,0.8323662153449387,1.549645390070922,1.0,3834,0.6179883945841392,1220,0.31820552947313513,5164,0.8323662153449387,1537,0.29763749031758324
official_test,H0,1,0.57,0.05,6204,8773,2654,0.30251909267069416,0.7070438426821406,0.20567375886524822,8773,0.14544625555682206,0.07446808510638298,0.8183430045132173,1.5859123146357188,1.0,3696,0.5957446808510638,1160,0.31385281385281383,5077,0.8183430045132173,1494,0.29426826866259603
official_test,H0,1,0.58,0.05,6204,8565,2576,0.300758902510216,0.6902804642166345,0.19987105093488072,8565,0.14477524810274373,0.07221147646679561,0.8067375886524822,1.619439071566731,1.0,3560,0.5738233397807866,1104,0.3101123595505618,5005,0.8067375886524822,1472,0.2941058941058941
official_test,H0,1,0.59,0.05,6204,8290,2452,0.2957780458383595,0.6681173436492586,0.19197292069632496,8290,0.1436670687575392,0.06931012250161186,0.7882011605415861,1.6637653127014829,1.0,3400,0.5480335267569311,1036,0.30470588235294116,4890,0.7882011605415861,1416,0.28957055214723926
official_test,H0,1,0.6,0.05,6204,7960,2310,0.29020100502512564,0.6415215989684074,0.17891682785299806,7960,0.13944723618090452,0.06302385557704707,0.7643455834945196,1.7169568020631851,1.0,3218,0.5186976144422953,954,0.2964574269732753,4742,0.7643455834945196,1356,0.2859552931252636
official_test,H0,1,0.61,0.05,6204,7629,2165,0.2837855551186263,0.6148452611218569,0.17005157962604772,7629,0.13828811115480405,0.05915538362346873,0.7396840747904577,1.7703094777562862,1.0,3040,0.49000644745325594,872,0.2868421052631579,4589,0.7396840747904577,1293,0.2817607321856614
official_test,H0,1,0.62,0.05,6204,7278,2037,0.2798845836768343,0.5865570599613152,0.15715667311411993,7278,0.1339653751030503,0.05399742101869762,0.7088974854932302,1.8268858800773695,1.0,2880,0.46421663442940037,820,0.2847222222222222,4398,0.7088974854932302,1217,0.2767166894042747
official_test,H0,1,0.63,0.05,6204,6886,1890,0.2744699390066802,0.5549645390070922,0.1415215989684075,6886,0.12750508277664827,0.04771115409413282,0.6753707285622179,1.8900709219858156,1.0,2696,0.4345583494519665,758,0.2811572700296736,4190,0.6753707285622179,1132,0.2701670644391408
